Order No,Order Date,Order Priority,Product Container,Ship Mode,Ship Date,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total,Id_customer,Id_delivery,Id_product
6260-1,11-04-2016,Critical,Small Box,Regular Air,11-04-2016,3.69,1.44,21.0,77.49,8.0,6.2,71.28999999999999,2.5,73.78999999999999,361,1,190
6260-1,11-04-2016,High,Jumbo Drum,Delivery Truck,11-04-2016,1.81,0.89,15.0,27.150000000000002,4.0,1.09,26.060000000000002,1.56,27.62,299,4,380
6260-1,29-02-2016,High,Small Box,Regular Air,29-02-2016,11.97,7.18,24.0,287.28000000000003,7.0,20.11,267.17,5.81,272.98,176,4,26
6260-1,04-09-2016,Low,Wrap Bag,Regular Air,06-09-2016,1.81,0.89,4.0,7.24,9.0,0.65,6.59,1.56,8.15,409,2,457
6260-1,11-04-2016,Not Specified,Wrap Bag,Express Air,11-04-2016,1.81,0.89,39.0,70.59,8.0,5.65,64.94,1.56,66.5,935,3,457
6260-1,15-05-2016,Critical,Wrap Bag,Regular Air,16-05-2016,3.98,2.03,42.0,167.16,7.0,11.7,155.46,0.83,156.29000000000002,1779,2,175
6260-1,26-11-2016,High,Wrap Bag,Regular Air,28-11-2016,1.81,0.94,12.0,21.72,10.0,2.17,19.549999999999997,0.75,20.299999999999997,1780,2,59
6260-1,11-04-2016,Not Specified,Jumbo Drum,Delivery Truck,11-04-2016,1.81,0.89,4.0,7.24,7.0,0.51,6.73,1.56,8.290000000000001,935,3,380
6260-1,22-10-2016,Low,Wrap Bag,Regular Air,23-10-2016,7.64,2.75,43.0,328.52,3.0,9.86,318.65999999999997,1.39,320.04999999999995,532,4,275
6260-1,11-04-2016,Not Specified,Large Box,Regular Air,11-04-2016,1.81,0.89,7.0,12.67,2.0,0.25,12.42,1.56,13.98,935,1,381
6260-1,28-01-2016,Not Specified,Small Box,Regular Air,29-01-2016,35.41,15.23,18.0,637.3799999999999,9.0,57.36,580.0199999999999,1.99,582.0099999999999,52,1,151
6260-1,19-01-2017,Low,Small Box,Regular Air,21-01-2017,22.38,8.5,40.0,895.1999999999999,0.0,0.0,895.1999999999999,15.1,910.3,1781,4,64
6261-1,20-09-2016,Low,Wrap Bag,Regular Air,20-09-2016,19.98,13.59,34.0,679.32,3.0,20.38,658.94,4.0,662.94,1782,4,69
6261-1,05-07-2016,Critical,Wrap Bag,Regular Air,07-07-2016,2.78,1.25,41.0,113.97999999999999,10.0,11.4,102.57999999999998,1.34,103.91999999999999,355,1,5
6262-1,08-08-2015,High,Small Pack,Regular Air,09-08-2015,5.68,3.18,18.0,102.24,3.0,3.07,99.17,3.6,102.77,713,1,127
6262-1,10-01-2015,Not Specified,Small Box,Regular Air,10-01-2015,5.68,3.18,34.0,193.12,7.0,13.52,179.6,3.6,183.2,230,2,53
6263-1,17-01-2016,Low,Wrap Bag,Regular Air,20-01-2016,449.99,171.0,43.0,19349.57,1.0,193.5,19156.07,49.0,19205.07,1783,3,140
6263-1,17-07-2014,Low,Small Box,Regular Air,18-07-2014,5.68,3.18,14.0,79.52,2.0,1.59,77.92999999999999,3.6,81.52999999999999,566,4,53
6264-1,17-03-2016,High,Large Box,Regular Air,20-03-2016,8.14,3.66,49.0,398.86,6.0,23.93,374.93,3.12,378.05,1784,2,224
6264-1,12-03-2016,Medium,Wrap Bag,Express Air,17-03-2016,3.69,1.4,6.0,22.14,1.0,0.22,21.92,0.5,22.42,1785,3,12
6264-1,03-02-2016,High,Small Pack,Regular Air,05-02-2016,1.95,0.9,30.0,58.5,8.0,4.68,53.82,1.63,55.45,1786,1,334
6264-1,10-12-2016,High,Small Box,Regular Air,12-12-2016,12.98,7.79,26.0,337.48,8.0,27.0,310.48,3.14,313.62,599,2,47
6264-1,17-04-2016,Medium,Small Box,Regular Air,19-04-2016,3.85,1.69,37.0,142.45000000000002,1.0,1.42,141.03000000000003,0.7,141.73000000000002,584,1,273
6265-1,05-07-2016,High,Wrap Bag,Regular Air,07-07-2016,2.78,1.25,22.0,61.16,4.0,2.45,58.709999999999994,1.34,60.05,1315,2,5
6265-1,14-06-2016,Medium,Wrap Bag,Regular Air,14-06-2016,8.12,6.25,30.0,243.59999999999997,4.0,9.74,233.85999999999996,2.83,236.68999999999997,1787,1,115
6265-1,29-05-2015,Not Specified,Small Box,Regular Air,31-05-2015,19.84,8.73,7.0,138.88,8.0,11.11,127.77,4.1,131.87,389,4,108
6266-1,03-12-2016,Medium,Wrap Bag,Regular Air,05-12-2016,5.68,2.16,48.0,272.64,10.0,27.26,245.38,1.39,246.76999999999998,260,3,66
6266-1,07-07-2016,Not Specified,Small Pack,Regular Air,08-07-2016,1.88,0.7,7.0,13.16,5.0,0.66,12.5,1.49,13.99,1737,2,65
6266-1,06-03-2015,Medium,Small Box,Regular Air,07-03-2015,136.98,80.82,30.0,4109.4,1.0,41.09,4068.3099999999995,24.49,4092.7999999999993,526,2,201
6266-2,18-04-2016,High,Small Box,Regular Air,20-04-2016,1.48,0.55,43.0,63.64,0.0,0.0,63.64,0.7,64.34,1788,4,168
6266-2,18-04-2016,High,Small Box,Regular Air,19-04-2016,1.48,0.55,23.0,34.04,10.0,3.4,30.64,0.7,31.34,1789,4,168
6266-2,06-03-2016,Medium,Small Box,Regular Air,07-03-2016,1.48,0.55,4.0,5.92,5.0,0.3,5.62,0.7,6.32,1691,3,168
6270-1,12-11-2016,High,Small Pack,Express Air,14-11-2016,2.88,1.04,23.0,66.24,6.0,3.97,62.269999999999996,0.99,63.26,538,3,458
6270-1,18-05-2016,Medium,Small Box,Regular Air,20-05-2016,19.84,8.73,34.0,674.56,7.0,47.22,627.3399999999999,4.1,631.4399999999999,746,4,108
6270-1,15-06-2016,Medium,Small Box,Regular Air,17-06-2016,3.58,1.32,34.0,121.72,7.0,8.52,113.2,5.47,118.67,1453,1,96
6270-1,05-07-2015,Critical,Wrap Bag,Express Air,07-07-2015,5.68,3.18,10.0,56.8,10.0,5.68,51.12,3.6,54.72,119,1,53
6270-1,17-08-2016,Medium,Wrap Bag,Regular Air,18-08-2016,1.88,0.7,2.0,3.76,1.0,0.04,3.7199999999999998,1.49,5.21,1206,2,65
6271-1,28-09-2016,Low,Small Box,Regular Air,30-09-2016,35.41,15.23,29.0,1026.8899999999999,3.0,30.81,996.0799999999999,1.99,998.0699999999999,1707,3,339
6272-1,13-04-2016,Not Specified,Small Pack,Regular Air,15-04-2016,2.98,1.16,6.0,17.88,1.0,0.18,17.7,1.58,19.28,395,3,154
6272-1,10-01-2017,High,Wrap Bag,Regular Air,11-01-2017,2.98,1.16,24.0,71.52,4.0,2.86,68.66,1.58,70.24,1537,3,154
6272-1,19-01-2016,High,Small Box,Regular Air,19-01-2016,1.88,0.7,14.0,26.32,2.0,0.53,25.79,1.49,27.279999999999998,575,2,32
6273-1,24-04-2016,Critical,Wrap Bag,Regular Air,26-04-2016,3.52,1.34,21.0,73.92,5.0,3.7,70.22,6.83,77.05,1790,3,93
6273-1,24-04-2016,Low,Small Pack,Regular Air,26-04-2016,3.52,1.34,8.0,28.16,0.0,0.0,28.16,6.83,34.99,1790,3,459
6274-1,21-03-2016,Low,Large Box,Regular Air,22-03-2016,5.68,3.18,16.0,90.88,0.0,0.0,90.88,3.6,94.47999999999999,1731,2,127
6275-1,11-08-2016,Low,Wrap Bag,Regular Air,13-08-2016,2.78,1.25,31.0,86.17999999999999,7.0,6.03,80.14999999999999,1.34,81.49,1401,4,5
6276-1,27-04-2016,Not Specified,Small Pack,Regular Air,28-04-2016,15.98,5.91,33.0,527.34,5.0,26.37,500.97,4.0,504.97,1656,1,36
6276-1,27-04-2016,Medium,Wrap Bag,Express Air,28-04-2016,3.69,1.44,38.0,140.22,3.0,4.21,136.01,2.5,138.51,1791,2,92
6276-1,27-04-2016,Not Specified,Wrap Bag,Regular Air,28-04-2016,3.69,1.44,18.0,66.42,2.0,1.33,65.09,2.5,67.59,1792,3,92
6278-1,01-05-2016,Critical,Small Pack,Regular Air,03-05-2016,5.84,2.86,45.0,262.8,8.0,21.02,241.78,0.83,242.61,1680,3,38
6278-1,01-05-2016,High,Small Box,Regular Air,03-05-2016,5.98,2.33,32.0,191.36,8.0,15.31,176.05,1.49,177.54000000000002,1559,3,73
6278-1,08-11-2015,High,Small Box,Regular Air,10-11-2015,2.78,1.25,10.0,27.799999999999997,4.0,1.11,26.689999999999998,1.34,28.029999999999998,503,4,5
6278-1,02-05-2016,Low,Wrap Bag,Regular Air,03-05-2016,3.38,1.62,47.0,158.85999999999999,7.0,11.12,147.73999999999998,0.85,148.58999999999997,1222,2,112
6278-1,19-01-2017,Low,Small Box,Regular Air,21-01-2017,44.97,15.27,10.0,449.7,9.0,40.47,409.23,8.99,418.22,1793,2,460
6279-1,12-04-2016,Medium,Small Box,Regular Air,21-04-2016,10.23,6.04,1.0,10.23,0.0,0.0,10.23,4.68,14.91,1794,3,121
6279-1,31-10-2016,High,Small Box,Regular Air,03-11-2016,5.68,3.18,22.0,124.96,7.0,8.75,116.21,3.6,119.80999999999999,1795,3,53
6279-1,03-11-2016,Not Specified,Wrap Bag,Regular Air,02-11-2016,2.94,1.18,23.0,67.62,5.0,3.38,64.24000000000001,0.81,65.05000000000001,1327,2,254
6280-1,03-04-2016,Low,Wrap Bag,Express Air,11-04-2016,12.22,6.72,40.0,488.8,4.0,19.55,469.25,2.85,472.1,65,4,106
6280-1,05-05-2016,Critical,Medium Box,Express Air,07-05-2016,5.74,2.24,8.0,45.92,9.0,4.13,41.79,5.01,46.8,1639,1,98
6280-1,24-07-2016,High,Small Box,Regular Air,26-07-2016,8.6,3.27,29.0,249.39999999999998,6.0,14.96,234.43999999999997,6.19,240.62999999999997,311,3,41
6280-1,09-05-2016,High,Wrap Bag,Regular Air,11-05-2016,210.55,126.33,7.0,1473.8500000000001,2.0,29.48,1444.3700000000001,9.99,1454.3600000000001,1519,1,176
6280-1,08-12-2016,Medium,Large Box,Regular Air,10-12-2016,2.6,1.51,41.0,106.60000000000001,7.0,7.46,99.14000000000001,2.4,101.54000000000002,178,1,20
6280-1,18-08-2016,High,Small Box,Regular Air,22-08-2016,1.48,0.55,50.0,74.0,7.0,5.18,68.82,0.7,69.52,554,3,168
6280-1,12-01-2016,Not Specified,Small Box,Regular Air,14-01-2016,12.22,6.72,47.0,574.34,6.0,34.46,539.88,2.85,542.73,1116,4,89
6280-1,17-09-2015,Low,Small Box,Regular Air,18-09-2015,599.99,222.0,35.0,20999.65,5.0,1049.98,19949.670000000002,24.49,19974.160000000003,1796,2,48
6280-1,13-09-2016,Not Specified,Small Box,Regular Air,16-09-2016,210.55,126.33,24.0,5053.200000000001,2.0,101.06,4952.14,9.99,4962.13,1761,3,176
6280-2,02-05-2016,Medium,Small Box,Regular Air,03-05-2016,5.84,2.86,17.0,99.28,2.0,1.99,97.29,0.83,98.12,1797,1,58
6280-2,02-05-2016,High,Wrap Bag,Regular Air,03-05-2016,5.98,2.33,39.0,233.22000000000003,6.0,13.99,219.23000000000002,1.49,220.72000000000003,1798,3,73
6280-2,14-11-2016,Medium,Jumbo Drum,Delivery Truck,15-11-2016,3.58,1.32,46.0,164.68,7.0,11.53,153.15,5.47,158.62,1799,4,62
6280-2,02-05-2016,Low,Wrap Bag,Regular Air,03-05-2016,3.58,1.32,8.0,28.64,5.0,1.43,27.21,5.47,32.68,1223,4,96
6280-2,02-05-2016,Medium,Small Box,Regular Air,04-05-2016,12.98,7.79,25.0,324.5,4.0,12.98,311.52,3.14,314.65999999999997,1169,4,47
6281-1,03-02-2016,Critical,Small Box,Regular Air,05-02-2016,22.38,8.5,39.0,872.8199999999999,8.0,69.83,802.9899999999999,15.1,818.0899999999999,1534,4,64
6282-1,21-10-2013,High,Small Box,Regular Air,23-10-2013,1.88,0.7,43.0,80.83999999999999,9.0,7.28,73.55999999999999,1.49,75.04999999999998,563,3,65
6282-1,10-02-2016,High,Wrap Bag,Regular Air,11-02-2016,2.88,1.04,29.0,83.52,3.0,2.51,81.00999999999999,0.99,81.99999999999999,381,1,43
6282-1,11-07-2015,High,Wrap Bag,Regular Air,13-07-2015,5.68,3.18,5.0,28.4,1.0,0.28,28.119999999999997,3.6,31.72,387,1,53
6283-1,13-02-2016,Medium,Small Box,Regular Air,16-02-2016,2.6,1.51,24.0,62.400000000000006,5.0,3.12,59.28000000000001,2.4,61.68000000000001,1800,2,67
6283-1,17-03-2016,Not Specified,Medium Box,Regular Air,20-03-2016,8.14,3.66,45.0,366.3,3.0,10.99,355.31,3.12,358.43,177,4,224
6283-1,04-09-2015,Not Specified,Small Pack,Regular Air,06-09-2015,3.52,1.34,21.0,73.92,1.0,0.74,73.18,6.83,80.01,1801,3,138
6284-1,24-08-2016,Critical,Small Box,Regular Air,25-08-2016,5.74,2.24,25.0,143.5,4.0,5.74,137.76,5.01,142.76999999999998,443,1,126
6284-1,14-06-2016,High,Small Box,Regular Air,14-06-2016,4.76,1.86,7.0,33.32,10.0,3.33,29.990000000000002,0.88,30.87,1802,1,142
6284-1,18-08-2016,Critical,Small Box,Regular Air,22-08-2016,3.38,1.62,19.0,64.22,0.0,0.0,64.22,0.85,65.07,1650,2,112
6284-1,26-03-2016,Low,Small Box,Regular Air,28-03-2016,9.11,4.74,8.0,72.88,9.0,6.56,66.32,2.25,68.57,265,1,188
6285-1,05-05-2016,Critical,Medium Box,Regular Air,07-05-2016,3.26,1.34,3.0,9.78,1.0,0.1,9.68,1.86,11.54,1676,2,359
6285-1,28-09-2015,Not Specified,Small Box,Regular Air,30-09-2015,5.84,2.86,6.0,35.04,8.0,2.8,32.24,0.83,33.07,523,2,58
6285-1,15-06-2016,Low,Small Pack,Regular Air,17-06-2016,5.98,2.33,25.0,149.5,1.0,1.5,148.0,1.49,149.49,1803,2,73
6285-1,09-05-2016,Low,Small Box,Regular Air,11-05-2016,5.58,2.06,34.0,189.72,6.0,11.38,178.34,2.99,181.33,1416,4,375
6286-1,26-03-2016,Medium,Small Box,Regular Air,28-03-2016,1.26,1.02,46.0,57.96,2.0,1.16,56.800000000000004,0.7,57.50000000000001,1586,2,2
6286-1,03-11-2016,Low,Small Box,Regular Air,04-11-2016,12.98,7.79,37.0,480.26,3.0,14.41,465.84999999999997,3.14,468.98999999999995,1804,2,34
6286-1,14-08-2013,High,Wrap Bag,Regular Air,23-08-2013,2.08,0.75,50.0,104.0,9.0,9.36,94.64,1.49,96.13,448,1,125
6288-1,28-03-2016,Medium,Small Pack,Regular Air,30-03-2016,5.4,2.0,3.0,16.200000000000003,3.0,0.49,15.710000000000003,7.78,23.490000000000002,1151,2,23
6288-1,22-11-2016,Medium,Large Box,Regular Air,27-11-2016,36.55,14.99,41.0,1498.55,7.0,104.9,1393.6499999999999,13.89,1407.54,1805,4,101
6288-1,23-12-2016,High,Wrap Bag,Regular Air,25-12-2016,1.14,0.43,42.0,47.879999999999995,1.0,0.48,47.4,0.7,48.1,1806,4,49
6288-2,08-05-2016,Medium,Small Box,Regular Air,08-05-2016,3.28,1.47,32.0,104.96,2.0,2.1,102.86,0.88,103.74,1807,4,461
6290-1,09-05-2016,High,Large Box,Regular Air,11-05-2016,3.52,1.34,6.0,21.12,7.0,1.48,19.64,6.83,26.47,1564,3,462
6290-1,27-06-2015,Medium,Small Box,Regular Air,27-06-2015,36.55,14.99,22.0,804.0999999999999,2.0,16.08,788.0199999999999,13.89,801.9099999999999,1808,1,101
6290-1,09-05-2016,Not Specified,Small Box,Regular Air,11-05-2016,210.55,126.33,18.0,3789.9,6.0,227.39,3562.51,9.99,3572.5,1416,1,176
6290-1,31-12-2015,Low,Wrap Bag,Express Air,01-01-2016,5.18,1.86,43.0,222.73999999999998,1.0,2.23,220.51,2.04,222.54999999999998,1002,1,46
6291-1,30-05-2016,Low,Small Pack,Regular Air,30-05-2016,3.52,1.34,35.0,123.2,5.0,6.16,117.04,6.83,123.87,450,3,93
6291-1,29-09-2015,Critical,Small Pack,Regular Air,30-09-2015,2.78,1.25,45.0,125.1,5.0,6.26,118.83999999999999,2.34,121.17999999999999,58,2,5
6291-1,02-07-2016,High,Small Box,Regular Air,04-07-2016,15.98,5.91,50.0,799.0,7.0,55.93,743.07,4.0,747.07,1538,2,36
6291-1,10-05-2016,Medium,Small Box,Regular Air,12-05-2016,5.68,2.16,29.0,164.72,9.0,14.82,149.9,1.39,151.29,262,3,54
6291-1,19-01-2016,Critical,Small Box,Regular Air,19-01-2016,19.84,8.73,25.0,496.0,7.0,34.72,461.28,4.1,465.38,50,3,149
6292-1,12-02-2016,High,Wrap Bag,Regular Air,13-02-2016,8.6,3.27,37.0,318.2,1.0,3.18,315.02,6.19,321.21,1050,3,4
6293-1,12-05-2016,Not Specified,Wrap Bag,Regular Air,14-05-2016,3.52,1.34,49.0,172.48,7.0,12.07,160.41,6.83,167.24,142,4,93
6293-1,12-05-2016,High,Wrap Bag,Express Air,14-05-2016,3.52,1.34,37.0,130.24,1.0,1.3,128.94,6.83,135.77,472,1,93
6293-1,12-05-2016,Critical,Wrap Bag,Regular Air,14-05-2016,3.52,1.34,34.0,119.68,3.0,3.59,116.09,6.83,122.92,142,3,93
6293-1,19-05-2013,Medium,Wrap Bag,Express Air,20-05-2013,12.98,7.79,46.0,597.08,1.0,5.97,591.11,3.14,594.25,110,2,47
6293-1,15-06-2013,Low,Small Box,Regular Air,17-06-2013,3.78,1.47,8.0,30.24,0.0,0.0,30.24,0.71,30.95,1759,1,82
6293-1,12-05-2016,Not Specified,Small Box,Regular Air,14-05-2016,3.52,1.34,33.0,116.16,8.0,9.29,106.87,6.83,113.7,1809,3,93
6293-1,12-05-2016,Not Specified,Small Box,Regular Air,14-05-2016,3.15,1.17,21.0,66.14999999999999,0.0,0.0,66.14999999999999,0.49,66.63999999999999,142,2,351
6293-1,12-05-2016,Not Specified,Small Box,Regular Air,14-05-2016,3.52,1.34,25.0,88.0,10.0,8.8,79.2,6.83,86.03,142,2,93
6293-1,14-11-2016,Not Specified,Medium Box,Regular Air,15-11-2016,2.6,1.51,45.0,117.0,3.0,3.51,113.49,2.4,115.89,1596,3,20
6293-1,02-11-2016,High,Small Box,Regular Air,04-11-2016,15.98,5.91,2.0,31.96,8.0,2.56,29.400000000000002,4.0,33.400000000000006,688,4,36
6294-1,13-02-2016,Low,Small Box,Regular Air,16-02-2016,2.61,1.02,8.0,20.88,9.0,1.88,19.0,0.5,19.5,666,2,17
6294-1,13-02-2016,Medium,Small Box,Regular Air,16-02-2016,30.98,11.15,12.0,371.76,0.0,0.0,371.76,19.51,391.27,666,2,129
6294-1,01-02-2016,High,Medium Box,Express Air,02-02-2016,7.3,2.77,7.0,51.1,3.0,1.53,49.57,7.72,57.29,1624,2,217
6295-1,14-05-2016,Critical,Small Pack,Regular Air,16-05-2016,2.08,0.75,35.0,72.8,2.0,1.46,71.34,1.49,72.83,304,1,125
6295-1,08-05-2016,Not Specified,Wrap Bag,Regular Air,12-05-2016,2.08,0.75,39.0,81.12,8.0,6.49,74.63000000000001,1.49,76.12,486,4,125
6295-1,24-12-2016,Low,Wrap Bag,Regular Air,25-12-2016,3.69,1.4,8.0,29.52,5.0,1.48,28.04,0.5,28.54,884,3,12
6295-1,13-02-2016,Critical,Small Pack,Regular Air,16-02-2016,9.11,4.74,28.0,255.07999999999998,4.0,10.2,244.88,2.25,247.13,1206,1,188
6295-1,26-09-2016,Low,Small Box,Express Air,28-09-2016,12.98,7.79,37.0,480.26,9.0,43.22,437.03999999999996,3.14,440.17999999999995,577,3,47
6295-1,14-05-2016,Medium,Small Box,Regular Air,16-05-2016,2.08,0.75,19.0,39.52,7.0,2.77,36.75,1.49,38.24,399,1,125
6295-1,03-02-2017,High,Small Box,Express Air,05-02-2017,2.08,0.75,11.0,22.880000000000003,1.0,0.23,22.650000000000002,1.49,24.14,663,2,125
6295-1,14-05-2016,Medium,Large Box,Regular Air,16-05-2016,2.08,0.75,21.0,43.68,5.0,2.18,41.5,1.49,42.99,1810,4,124
6295-1,14-05-2016,Low,Wrap Bag,Regular Air,16-05-2016,2.08,0.75,39.0,81.12,1.0,0.81,80.31,1.49,81.8,399,3,125
6295-1,18-06-2016,Medium,Small Box,Regular Air,20-06-2016,2.08,0.75,40.0,83.2,0.0,0.0,83.2,1.49,84.69,1811,4,125
6295-1,12-03-2016,Not Specified,Small Box,Regular Air,12-03-2016,2.08,0.75,39.0,81.12,3.0,2.43,78.69,1.49,80.17999999999999,38,1,125
6295-1,14-06-2016,Not Specified,Wrap Bag,Regular Air,14-06-2016,2.08,0.75,37.0,76.96000000000001,8.0,6.16,70.80000000000001,1.49,72.29,1787,4,125
6295-1,08-11-2016,Not Specified,Wrap Bag,Regular Air,10-11-2016,2.94,1.18,30.0,88.2,10.0,8.82,79.38,0.81,80.19,1812,4,254
6295-1,14-12-2016,High,Small Box,Regular Air,15-12-2016,2.08,0.75,48.0,99.84,4.0,3.99,95.85000000000001,1.49,97.34,1040,1,124
6295-1,23-09-2016,Not Specified,Small Box,Express Air,26-09-2016,1.88,0.7,35.0,65.8,3.0,1.97,63.83,1.49,65.32,1813,1,65
6295-1,02-01-2015,Low,Wrap Bag,Regular Air,04-01-2015,1.88,0.7,45.0,84.6,5.0,4.23,80.36999999999999,1.49,81.85999999999999,1814,1,65
6295-1,28-01-2015,Medium,Small Box,Express Air,29-01-2015,2.6,1.51,19.0,49.4,0.0,0.0,49.4,2.4,51.8,1163,2,67
6295-1,10-02-2016,Medium,Small Box,Regular Air,11-02-2016,2.94,1.18,3.0,8.82,1.0,0.09,8.73,0.81,9.540000000000001,1815,4,254
6296-1,17-07-2016,Medium,Small Pack,Regular Air,18-07-2016,1.88,0.7,22.0,41.36,2.0,0.83,40.53,1.49,42.02,1333,4,65
6296-1,30-01-2017,Medium,Small Pack,Regular Air,02-02-2017,20.98,7.34,22.0,461.56,2.0,9.23,452.33,1.49,453.82,340,2,76
6297-1,05-05-2016,Not Specified,Small Box,Regular Air,07-05-2016,2.78,1.25,8.0,22.24,7.0,1.56,20.68,1.34,22.02,1811,1,5
6297-1,26-08-2015,Not Specified,Small Box,Express Air,27-08-2015,2.61,1.02,29.0,75.69,3.0,2.27,73.42,0.5,73.92,51,2,40
6297-2,21-10-2016,Low,Small Box,Regular Air,23-10-2016,3.78,1.47,20.0,75.6,8.0,6.05,69.55,0.71,70.25999999999999,758,3,82
6298-1,12-02-2016,High,Wrap Bag,Regular Air,13-02-2016,5.84,2.86,42.0,245.28,1.0,2.45,242.83,0.83,243.66000000000003,283,2,58
6298-1,19-05-2016,Not Specified,Small Box,Regular Air,20-05-2016,2.94,1.18,6.0,17.64,2.0,0.35,17.29,0.81,18.099999999999998,1816,3,254
6298-1,12-03-2016,Low,Wrap Bag,Regular Air,17-03-2016,2.78,1.25,40.0,111.19999999999999,4.0,4.45,106.74999999999999,1.34,108.08999999999999,1817,2,5
6298-1,30-06-2016,Critical,Small Pack,Regular Air,01-07-2016,11.97,7.18,24.0,287.28000000000003,6.0,17.24,270.04,5.81,275.85,681,2,26
6299-1,01-06-2015,Medium,Jumbo Drum,Delivery Truck,05-06-2015,7.3,2.77,38.0,277.4,9.0,24.97,252.42999999999998,7.72,260.15,531,2,217
6299-1,05-07-2015,Medium,Wrap Bag,Express Air,07-07-2015,12.98,7.79,19.0,246.62,1.0,2.47,244.15,3.14,247.29,119,1,47
6299-1,29-05-2016,Not Specified,Small Box,Regular Air,30-05-2016,5.68,3.18,8.0,45.44,1.0,0.45,44.989999999999995,3.6,48.589999999999996,1818,4,53
6299-1,14-06-2016,High,Small Box,Regular Air,14-06-2016,2.78,1.25,22.0,61.16,10.0,6.12,55.04,1.34,56.38,554,2,5
6299-1,24-10-2015,Not Specified,Small Box,Regular Air,26-10-2015,9.85,4.63,8.0,78.8,6.0,4.73,74.07,4.82,78.88999999999999,762,4,178
6299-1,31-08-2016,Medium,Small Box,Regular Air,02-09-2016,5.74,2.24,50.0,287.0,8.0,22.96,264.04,5.01,269.05,687,1,126
6300-1,24-01-2017,Critical,Small Box,Regular Air,25-01-2017,5.18,1.86,41.0,212.38,4.0,8.5,203.88,2.04,205.92,497,4,46
6300-1,25-12-2015,High,Small Pack,Regular Air,27-12-2015,12.22,6.72,48.0,586.5600000000001,2.0,11.73,574.83,2.85,577.6800000000001,1819,3,106
6300-1,21-05-2016,Critical,Small Box,Regular Air,22-05-2016,12.22,6.72,44.0,537.6800000000001,9.0,48.39,489.2900000000001,2.85,492.1400000000001,1613,2,106
6300-1,15-09-2016,Medium,Jumbo Drum,Delivery Truck,16-09-2016,15.98,5.91,38.0,607.24,9.0,54.65,552.59,4.0,556.59,1820,3,16
6300-1,15-10-2016,Low,Small Box,Express Air,15-10-2016,449.99,171.0,38.0,17099.62,5.0,854.98,16244.64,49.0,16293.64,1821,4,140
6301-1,23-02-2016,Not Specified,Small Box,Regular Air,24-02-2016,83.98,31.91,42.0,3527.1600000000003,10.0,352.72,3174.4400000000005,5.01,3179.4500000000007,1554,3,212
6301-1,24-08-2016,Medium,Small Box,Regular Air,02-09-2016,83.98,31.91,48.0,4031.04,1.0,40.31,3990.73,5.01,3995.7400000000002,273,1,212
6301-1,23-11-2016,Not Specified,Wrap Bag,Express Air,25-11-2016,152.48,120.46,18.0,2744.64,4.0,109.79,2634.85,4.0,2638.85,1822,3,249
6302-1,10-05-2016,High,Small Pack,Regular Air,12-05-2016,3.58,1.32,23.0,82.34,1.0,0.82,81.52000000000001,5.47,86.99000000000001,165,3,96
6302-1,14-05-2016,Medium,Small Box,Regular Air,15-05-2016,4.26,1.87,50.0,213.0,7.0,14.91,198.09,1.2,199.29,499,3,10
6302-1,02-08-2016,High,Small Box,Regular Air,04-08-2016,34.76,19.81,30.0,1042.8,9.0,93.85,948.9499999999999,8.22,957.17,1823,3,164
6302-1,15-02-2014,Not Specified,Large Box,Regular Air,20-02-2014,12.99,5.07,27.0,350.73,9.0,31.57,319.16,9.44,328.6,739,3,463
6302-1,09-12-2015,Medium,Small Box,Regular Air,09-12-2015,4.91,1.77,12.0,58.92,0.0,0.0,58.92,0.5,59.42,1306,3,211
6302-1,02-07-2016,Medium,Wrap Bag,Regular Air,04-07-2016,2.94,1.18,43.0,126.42,3.0,3.79,122.63,0.81,123.44,1539,3,254
6302-1,13-10-2015,Not Specified,Small Box,Regular Air,15-10-2015,300.97,144.47,37.0,11135.890000000001,3.0,334.08,10801.810000000001,7.18,10808.990000000002,1824,4,1
6302-1,14-06-2016,High,Small Box,Regular Air,18-06-2016,165.2,97.47,42.0,6938.4,10.0,693.84,6244.5599999999995,19.99,6264.549999999999,265,4,119
6302-1,24-12-2016,Medium,Small Box,Regular Air,25-12-2016,30.98,24.47,8.0,247.84,7.0,17.35,230.49,6.5,236.99,697,3,184
6302-1,21-05-2016,High,Wrap Bag,Regular Air,22-05-2016,34.76,19.81,43.0,1494.6799999999998,7.0,104.63,1390.0499999999997,8.22,1398.2699999999998,951,3,164
6302-1,24-08-2015,High,Small Box,Regular Air,26-08-2015,100.98,40.39,22.0,2221.56,7.0,155.51,2066.05,7.18,2073.23,731,3,30
6302-1,24-12-2015,Medium,Small Box,Regular Air,24-12-2015,1.48,0.55,9.0,13.32,1.0,0.13,13.19,0.7,13.889999999999999,1825,1,168
6302-1,04-01-2014,Medium,Small Box,Express Air,05-01-2014,162.93,63.54,13.0,2118.09,4.0,84.72,2033.3700000000001,19.99,2053.36,505,4,24
6303-1,09-05-2016,Medium,Small Box,Regular Air,10-05-2016,2.61,1.02,32.0,83.52,10.0,8.35,75.17,0.5,75.67,1826,2,17
6303-1,22-05-2016,Not Specified,Wrap Bag,Express Air,24-05-2016,5.18,1.86,39.0,202.01999999999998,10.0,20.2,181.82,2.04,183.85999999999999,93,4,46
